2014-03-04 15:00:41 INFO ihm.Calibration : Properties : 
autofocus_calibration_data=logs/calibration.data
simulation_calibration_data=test/calib_lisa_test_droneId_5.data
paparazzi_script_calibration=paparazzi_calibration/calibrate.py

2014-03-04 15:00:42 INFO imu.IMU : new aircraft built with id=5
2014-03-04 15:00:42 INFO testData.Sender : starting sending IMU test data...
2014-03-04 15:00:45 INFO ihm.MainFrame : starting calibration of accelerometer...
2014-03-04 15:00:45 INFO imu.IMU : listening raw datas for drone 5...
2014-03-04 15:00:45 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:46 INFO filtre.Filter : Filter.updateCorrectness : false
2014-03-04 15:00:46 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:46 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:46 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:46 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:46 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:46 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:46 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:46 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:46 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:46 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:46 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:46 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:46 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:47 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:47 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:47 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:47 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:47 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:47 INFO filtre.Filter : Filter.add noiseThreshold=31.0
2014-03-04 15:00:47 INFO filtre.Filter : Filter.add noiseThreshold=31.0
