2014-03-05 14:04:19 INFO ihm.Calibration : Properties : 
autofocus_calibration_data=logs/calibration.data
simulation_calibration_data=test/calib_lisa_test_droneId_5.data
paparazzi_script_calibration=paparazzi_calibration/calibrate.py

2014-03-05 14:04:22 INFO testData.Sender : starting sending IMU test data...
2014-03-05 14:04:22 INFO imu.IMU : new aircraft built with id=5
2014-03-05 14:04:29 INFO ihm.MainFrame : starting calibration of accelerometer...
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:04:30 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1551.0 cstx=465.46353545322387 csty=731.1484117468902
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:16 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1641.0 cstx=492.47302493793705 csty=773.5748186180831
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1771.0 cstx=531.4867319714117 csty=834.8574063209172
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:19 INFO ellipsoide.Zone : Zone.maj_list_contour radius=1929.0 cstx=578.9033912890193 csty=909.3393206059002
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2139.0 cstx=641.9255334200167 csty=1008.3342699720168
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
2014-03-05 14:05:20 INFO ellipsoide.Zone : Zone.maj_list_contour radius=2266.0 cstx=680.0389241373342 csty=1068.2026441124779
